profile,post,comment
gyung_studio,/p/Ch4ZKF9vi6u/,그것은 어리석은 낭만적 인 유형입니다. ❤️🦋
gyung_studio,/p/Ch4ZKF9vi6u/,Que bonito recuerdo ❤️ @andsosa.13
gyung_studio,/p/Ch4ZKF9vi6u/,omg welcomeeee
gyung_studio,/p/Ch4ZKF9vi6u/,베트남 여행 정말 좋았죠 :)
gyung_studio,/p/Ch4ZKF9vi6u/,@98_shipra
gyung_studio,/p/Ch4ZKF9vi6u/,@trubby.tompkins ❤️
gyung_studio,/p/Ch4ZKF9vi6u/,Welcome to Vietnam 💕💕💕💕💕
gyung_studio,/p/Ch4ZKF9vi6u/,@heitor_limastn
gyung_studio,/p/Ch4ZKF9vi6u/,😂😂😂
gyung_studio,/p/Ch4ZKF9vi6u/,😍💙💚
gyung_studio,/p/Ch4ZKF9vi6u/,@nananasutteerak
gyung_studio,/p/Ch4ZKF9vi6u/,me withe you 😂😂@amiraaless
gyung_studio,/p/Ch4ZKF9vi6u/,welcom vietnam my idol
gyung_studio,/p/Ch4ZKF9vi6u/,좋으다~~😍
gyung_studio,/p/Ch4ZKF9vi6u/,즐거운 시간 보내고 조심히 건강히 돌아오세요~~~~😍
gyung_studio,/p/Ch4ZKF9vi6u/,@milenigoomes a gente no futuro
gyung_studio,/p/Ch4ZKF9vi6u/,❤️
gyung_studio,/p/Ch4ZKF9vi6u/,🇻🇳❤️‍🔥🇻🇳
gyung_studio,/p/Ch4ZKF9vi6u/,@tamara_senger10 ❤️ con vos mi amoor
gyung_studio,/p/Ch4ZKF9vi6u/,@camilo_g_lasso ❤️🔥
gyung_studio,/p/Ch4ZKF9vi6u/,@zacwazowsky
gyung_studio,/p/Ch4ZKF9vi6u/,베트남에서 맛있는거 많이 먹어용~~~
gyung_studio,/p/Ch4ZKF9vi6u/,Waaaah❤️
gyung_studio,/p/Ch4ZKF9vi6u/,@diingyding
gyung_studio,/p/Ch4ZKF9vi6u/,달려달려~~~ㅎ
gyung_studio,/p/Ch4ZKF9vi6u/,🇻🇳🇻🇳🇻🇳
gyung_studio,/p/Ch4ZKF9vi6u/,😍😍😍😍😍😍😍
gyung_studio,/p/Ch4ZKF9vi6u/,👏👏
gyung_studio,/p/Ch4ZKF9vi6u/,🍀💛
gyung_studio,/p/Ch4ZKF9vi6u/,베트남에 재미있는 시간 잘 보내세요 ☺️
gyung_studio,/p/Ch4ZKF9vi6u/,Have a safe trip
gyung_studio,/p/Ch4ZKF9vi6u/,@atena_ghaed  کیش 😍
gyung_studio,/p/Ch4ZKF9vi6u/,와아앙!!!😍😍😍
gyung_studio,/p/Ch4ZKF9vi6u/,😍
gyung_studio,/p/Ch4ZKF9vi6u/,The vibes ❤️
gyung_studio,/p/Ch4ZKF9vi6u/,Cute 😍
gyung_studio,/p/Ch4ZKF9vi6u/,꿀 같은 휴가 가고 싶어지는 그림이에요!!😂😂
gyung_studio,/p/Ch1v639vReg/,@1988_hoon 야 훈이!!
gyung_studio,/p/Ch1v639vReg/,@h.hyeon.jin 여보의 미래👏😍
gyung_studio,/p/Ch1v639vReg/,오빠 이번엔 왜 혼자세요.. 언니는 어디에요?
gyung_studio,/p/Ch1v639vReg/,@sssy_hh  이 그림 낸데?ㅎㅎ
gyung_studio,/p/Ch1v639vReg/,@jun__179.7
gyung_studio,/p/Ch1v639vReg/,👏👏👏👏👏👏👏
gyung_studio,/p/Ch1v639vReg/,Mi Chapi 😊@lucc7777
gyung_studio,/p/Ch1v639vReg/,@jeong.__.e
gyung_studio,/p/Ch1v639vReg/,👏عفيه هذا الرجال المعدل😂
gyung_studio,/p/Ch1v639vReg/,@i_love.my.beautiful.boyfriend
gyung_studio,/p/Ch1v639vReg/,@dondrew8
gyung_studio,/p/Ch1v639vReg/,Where is your love ? Why are you alone?😢
gyung_studio,/p/Ch1v639vReg/,Just like my bae @tnussontheline 😘😘😘
gyung_studio,/p/Ch1v639vReg/,Desearía que la vida fuera así de fácil...
gyung_studio,/p/Ch1v639vReg/,@morenomisterioso_
gyung_studio,/p/Ch1v639vReg/,🤨🤨 @linkfish
gyung_studio,/p/Ch1v639vReg/,"Mine was 6,666 like"
gyung_studio,/p/Ch1v639vReg/,Just alone♥️
gyung_studio,/p/Ch1v639vReg/,@andrearomito22
gyung_studio,/p/Ch1v639vReg/,이 차를 마시고싶다🤤
gyung_studio,/p/Ch1v639vReg/,Wheres the girl?
gyung_studio,/p/Ch1v639vReg/,❤️
gyung_studio,/p/Ch1v639vReg/,@tf_aahil
gyung_studio,/p/Ch1v639vReg/,@juno2135 내가 동서티백 사줄게 힐링도 하고 행복도 느껴보자 🔥
gyung_studio,/p/Ch1v639vReg/,I thought the ending would be the girl came home and saw the glass left on the table and got mad without realizing he cleaned everything else lol
gyung_studio,/p/Ch1v639vReg/,Break up 💔???
gyung_studio,/p/Ch1v639vReg/,Loved one left alone😢
gyung_studio,/p/Ch1v639vReg/,❤️
vagab,/p/CkDj0FALsPn/,https://m.tapas.io/series/World-secrets/info
vagab,/p/CkDj0FALsPn/,Ooo those rocks
vagab,/p/CkDj0FALsPn/,👏👏👏👏
vagab,/p/CkDj0FALsPn/,I love the way u do clothes 😢❤️
vagab,/p/CkDj0FALsPn/,👏👏👏
vagab,/p/CkDj0FALsPn/,But why does he look like me!?
vagab,/p/CkDj0FALsPn/,❤️❤️❤️
vagab,/p/CkDj0FALsPn/,🔥🔥🔥
vagab,/p/Cj5Q9tEvktu/,보자마자 다시 여름이었다…가보로 간직할 각….ㅠㅠ 포스터 제발 판매해주세요…🔥🔥
vagab,/p/Cj5Q9tEvktu/,포스터 간절…
vagab,/p/Cj5Q9tEvktu/,증말로 멋진 사람이네🔥🔥🔥
vagab,/p/Cj5Q9tEvktu/,좀전에 포스터 2개 샀는데 이것도 있으면ㅠㅠ사고 싶어요😮
vagab,/p/Cj5Q9tEvktu/,시원~허다
vagab,/p/Cj5Q9tEvktu/,How many hours of work?
vagab,/p/Cj5Q9tEvktu/,Your watercolor work is always so beautiful
vagab,/p/Cj5Q9tEvktu/,"작가님 레디투댄스랑 코믹스 제품 꼭 구매하고 싶은데 다시 판매는 어려우신가요,,ㅠㅠㅠ"
vagab,/p/Cj5Q9tEvktu/,this is what we called ART🔥🔥
vagab,/p/Cj5Q9tEvktu/,감귤이 맛있어질 겁니다🍊🍊🍊
vagab,/p/Cj5Q9tEvktu/,쩐다..
vagab,/p/Cj5Q9tEvktu/,작가님 이 작품 꼭 포스터 만들어주세요🙏🏻 친구한테 꼭 선물하고파용😍
vagab,/p/Cj5Q9tEvktu/,작품 넘나 좋네요 ㅠㅠㅠㅠㅠㅠㅠㅠ
vagab,/p/Cj5Q9tEvktu/,So talented 😍👍💯
vagab,/p/Cj5Q9tEvktu/,"Exelente trabajo, los detalles del pincel y el control de la luz y sombra. 🔥🙌👏"
vagab,/p/Cj5Q9tEvktu/,You're really great at this man 😃😎 Keep it goin 😎😎😃😎👊🏽
vagab,/p/Cj5Q9tEvktu/,Such incredible work ❤️🔥
vagab,/p/Cj5Q9tEvktu/,So good man!
vagab,/p/Cj5Q9tEvktu/,Amazing 🔥
vagab,/p/Cj5Q9tEvktu/,크🧡
vagab,/p/Cj5Q9tEvktu/,이거 좋다!!!
vagab,/p/Cj5Q9tEvktu/,#مهسا_امینی ‎#MahsaAmini
vagab,/p/Cj5Q9tEvktu/,👏👏
vagab,/p/Cj5Q9tEvktu/,"Pls pls pls share and be our voice, they are killing us in silence:) #مهسا_امینی ‎#MahsaAmini ❤️"
vagab,/p/Cj5Q9tEvktu/,"The biggest war for feminism and human rights is happening in IRAN right now. If you're living on earth and you're being silent, you don't get to talk about woman rights anymore #مهسا_امینی #MahsaAmini"
vagab,/p/Cj5Q9tEvktu/,"You should know that #MahsaAmini is not the only person who was killed by the Islamic Republic. In the fight to get their freedom back, many brave men and women are being killed by the Islamic Republic. #MahsaAmini is the symbol of this fight. #مهسا_امینی"
vagab,/p/Cj5Q9tEvktu/,"Iranians are so frustrated, their anger is exploding in the streets. The international community needs to support them in determining their own future.#OpIran#مهسا_امینی#MahsaAmini"
vagab,/p/Cj5Q9tEvktu/,"As a feminist, as a humatarian. We the people of Iran are asking you to speak about what is going in Iran. Mahsa Amini was a 22 year old iranian girl was beaten to death by the moral police patrol (police for compulsory hijab)"
vagab,/p/Cj5Q9tEvktu/,https://m.tapas.io/series/World-secrets/info
vagab,/p/Cj5Q9tEvktu/,@3.23.pm
vagab,/p/Cj0GemQProR/,"미춌다,,,"
vagab,/p/Cj0GemQProR/,그림자 미쳤나봐
vagab,/p/Cj0GemQProR/,제가 첫번째 좋아요-!
vagab,/p/Cj0GemQProR/,The details in your work are AMAZING. With the background music I could feel myself at the beach with wind blowing against my face watching the runner. 👏❤️
vagab,/p/Cj0GemQProR/,갬성 지려따리..
vagab,/p/Cj0GemQProR/,Take hike inoue art vibes ❤️❤️
vagab,/p/Cj0GemQProR/,진짜 사진 같아요…..
vagab,/p/Cj0GemQProR/,당신.. 이렇게 뛰는군요 ㅋㅋㅋㅋㅋㅋㅋ
vagab,/p/Cj0GemQProR/,슬덩 마지막 장면 서태웅같군요😊
vagab,/p/Cj0GemQProR/,제발 포스터 제발👏
vagab,/p/Cj0GemQProR/,🔥🔥🔥🔥🔥🔥🔥
vagab,/p/Cj0GemQProR/,enoshima🌊
vagab,/p/Cj0GemQProR/,☺️
vagab,/p/Cj0GemQProR/,바다그림 많이 그리시는것 너무 좋아요🔥
vagab,/p/Cj0GemQProR/,Rukawa
vagab,/p/Cj0GemQProR/,👏👏👏👏👏🔥🔥🔥
vagab,/p/Cj0GemQProR/,@wind.seoa
vagab,/p/CjxZcIePCtb/,"이거 현실고증,,, 양양에서 엄청 자주 본 느낌,,,"
vagab,/p/CjxZcIePCtb/,Damn the lighting on this is next level
vagab,/p/CjxZcIePCtb/,예뻐요~❤️
vagab,/p/CjxZcIePCtb/,"No queman, no queman, no queman"
vagab,/p/CjxZcIePCtb/,"This reminds me of ""breezy slides"" by brian david gilbert"
vagab,/p/CjxZcIePCtb/,This is so good. It looks like reality realizing the dream. 👏❤️. Your work is so good. ❤️
vagab,/p/CjxZcIePCtb/,I 😘 ve your work you're so inspiring
vagab,/p/CjxZcIePCtb/,실제바다와 합성인지 알았지 뭡니까😅😅😅진ㅉㅏ👍👍👍
vagab,/p/CjxZcIePCtb/,🤯🤯🤯
vagab,/p/CjxZcIePCtb/,🔥🔥🔥
vagab,/p/CjxZcIePCtb/,역광감성 미쵸따
vagab,/p/CjxZcIePCtb/,So talented 👏🔥😍❤️
vagab,/p/CjxZcIePCtb/,So good ❤️
vagab,/p/CjxZcIePCtb/,와 색감 진짜 사진같당
vagab,/p/CjxZcIePCtb/,🔥🔥🔥🔥🔥🔥
vagab,/p/CjxZcIePCtb/,와 이번 그림 취저🙌😮❤️
vagab,/p/CjxZcIePCtb/,곧😢
vagab,/p/CjxZcIePCtb/,이 갬성 너무 좋다❤️
vagab,/p/CjxZcIePCtb/,🔥
vagab,/p/CjxZcIePCtb/,🔥🔥🔥
vagab,/p/CjxZcIePCtb/,👏👏👏👏👏😍
vagab,/p/CjxZcIePCtb/,🏝
vagab,/p/CjxZcIePCtb/,😍
vagab,/p/CjxZcIePCtb/,포스터 만들어주셔요 ㅜㅜ
vagab,/p/CjxZcIePCtb/,❤️
vagab,/p/CjxZcIePCtb/,👏👏👏
vagab,/p/CjxZcIePCtb/,전 웁니다ㅠㅠㅠ 작가님 이것도 포스터 만들어주세요ㅠㅠㅠ
vagab,/p/CjxZcIePCtb/,@gawdtila han fra høyre ser ut som deg
vagab,/p/Ci98YE8v8Vs/,뉴요크!
vagab,/p/Ci98YE8v8Vs/,Your art always makes me want to get more shoes 🔥🔥
vagab,/p/Ci98YE8v8Vs/,nfts nfts nfts!!!!! #brodoit
vagab,/p/Ci98YE8v8Vs/,Amazing!
vagab,/p/Ci98YE8v8Vs/,Namjoon vibe 🍀
vagab,/p/Ci98YE8v8Vs/,헤헤 갓정윤 숭배하라아😍
vagab,/p/Ci98YE8v8Vs/,😍😍😍
vagab,/p/Ci98YE8v8Vs/,Alwayz Heavy 🦾✨
vagab,/p/Ci98YE8v8Vs/,간지🙌
vagab,/p/Ci98YE8v8Vs/,love it 💖
vagab,/p/Ci98YE8v8Vs/,cool 🙌🔥
vagab,/p/Ci98YE8v8Vs/,❤️❤️❤️
vagab,/p/ChroMB-vWQL/,"As Kobe's family, friends or fans, please read my works and private letters. Kobe can come back from the cloud. The cloud can present the information of heaven. Don't miss this information. He will be very disappointed when he comes back from the cloud and nobody cares.作为科比的家人或者朋友或者粉丝，请看我的作品和私信，科比可以从云中回来，云能呈现天堂的信息，不要错过这个信息，他从云中回来而无人搭理时候他会很失望的。"
vagab,/p/ChroMB-vWQL/,So impressive! Your watercolor skills are getting 🔥
vagab,/p/ChroMB-vWQL/,와 존잘…
vagab,/p/ChroMB-vWQL/,표정 넘나 좋네요 😍😍😍
vagab,/p/ChroMB-vWQL/,🙌
vagab,/p/ChroMB-vWQL/,I want a draw by you
vagab,/p/ChroMB-vWQL/,zirigoyo
vagab,/p/ChroMB-vWQL/,개쥐리네...😮
vagab,/p/ChroMB-vWQL/,부제 : 집에 가기 싫어😢
vagab,/p/Cho89_FPN3A/,에센셜 초판이네
vagab,/p/Cho89_FPN3A/,안녕하세요 작가님 :) 업무관련차 디엠과 메일 드렸는데 확인 부탁드리겠습니다. 🙌🙌🙌🙌
vagab,/p/Cho89_FPN3A/,you never miss 😤🤌🏿🔥🔥
vagab,/p/Cho89_FPN3A/,@adr_ita_
vagab,/p/Cho89_FPN3A/,Really loving this series 😍😍
vagab,/p/Cho89_FPN3A/,this is so elevated 🏕️🥾
vagab,/p/Cho89_FPN3A/,천재
vagab,/p/Cho89_FPN3A/,뭔가 색감이 다른데? 근데 너무 좋다😍
vagab,/p/Cho89_FPN3A/,와후🔥
vagab,/p/Cho89_FPN3A/,🔥🔥Awesome 👍🏻
vagab,/p/Cho89_FPN3A/,🔥🔥🔥
vagab,/p/Cho89_FPN3A/,👍👍👍
vagab,/p/Cho89_FPN3A/,선생님 짱이에요🔥
vagab,/p/Cho89_FPN3A/,"This is incredible,do you ever have exhibitions in the UK?"
vagab,/p/Cho89_FPN3A/,When is your next exhibit?🔥
vagab,/p/Cho89_FPN3A/,🤯🤯🤯🔥🔥🔥🔥
vagab,/p/Cho89_FPN3A/,🔥🔥🔥
vagab,/p/Cho89_FPN3A/,❤️
vagab,/p/Cho89_FPN3A/,와 디테일 합니다👏👏👏
vagab,/p/Cho89_FPN3A/,👏👏👏
vagab,/p/ChW7wYwp2FB/,love the process pics👏
vagab,/p/ChW7wYwp2FB/,"I saw Kobe coming back from the cloud. Please look at my work. I also confided in you. But I can't draw and make computer special effects. It's just that the mobile phone simply made a special effect video. Maybe it's too simple. The Kobe family didn't respond after reading it. If you like my idea, please use your special effects production team to make it. I believe Kobe's family and hundreds of millions of fans will be very happy to see it"
vagab,/p/ChW7wYwp2FB/,🔥🔥🔥
vagab,/p/ChW7wYwp2FB/,잘하네 진짜
vagab,/p/ChW7wYwp2FB/,잠이 덜 깬 표정인거야?ㅋㅋㅋ
vagab,/p/ChW7wYwp2FB/,와 표정 진짜 잘그려요 대박..
vagab,/p/ChW7wYwp2FB/,So good
vagab,/p/ChW7wYwp2FB/,여름감성 못잃어🌿🌿
vagab,/p/ChW7wYwp2FB/,수채화감각 원탑이세요🥹 징짜 예뻐요🌊🌊
vagab,/p/ChW7wYwp2FB/,@love_4_ji.yeonxxi 😍
vagab,/p/ChW7wYwp2FB/,I'm totally in love with your style of work 👏❤️
vagab,/p/ChW7wYwp2FB/,당도 높은 수박~
vagab,/p/ChW7wYwp2FB/,Where will this be displayed? 🙌
vagab,/p/ChHiwM7vtfG/,NFTS NFTS NFTS
vagab,/p/ChHiwM7vtfG/,헐 갖고싶다
vagab,/p/ChHiwM7vtfG/,Wow 이 이거 갖고 싶다
vagab,/p/ChHiwM7vtfG/,🔥🔥🔥🔥🔥
vagab,/p/ChHiwM7vtfG/,와씨.이거로 신발사고싶다ㅋ
vagab,/p/ChHiwM7vtfG/,ㅈㅣ린다🔥
vagab,/p/ChHiwM7vtfG/,신청완료! 넘 예뽀요 ㅋㅋ👍
vagab,/p/ChHiwM7vtfG/,와...징챠 멋있어요😍❤️❤️❤️❤️❤️스케치본으로도 카드 내주시나요🙌
vagab,/p/ChHiwM7vtfG/,키욜~~
vagab,/p/ChHiwM7vtfG/,I wish I could get a card like this 😭😭 this is so cool
vagab,/p/ChHiwM7vtfG/,보자마자 바로 신청했습니다ㅋ
vagab,/p/ChHiwM7vtfG/,미쳤다. 진짜 예뻐👍🏻
vagab,/p/ChHiwM7vtfG/,와 너무 예쁘다...
vagab,/p/ChHiwM7vtfG/,아이고 ㅜ 넘 예뿌다 ㅠㅠ
vagab,/p/ChHiwM7vtfG/,와
vagab,/p/ChHiwM7vtfG/,Que triste ser de méxico y no poder tenerlas😮
vagab,/p/ChHiwM7vtfG/,"발급 지금 가능한건가요?!?! 마침 신한 미니언즈 IC손상되서 결제 잘 안되서 재발급 받아야하는데, 타이밍 좋네요!!!"
vagab,/p/ChHiwM7vtfG/,뭐야 이 밥 계산할때 멋있게 꺼내고 싶은 카드는.. 탐나잖아
vagab,/p/ChHiwM7vtfG/,할래요
vagab,/p/ChHiwM7vtfG/,당장주문
vagab,/p/ChHiwM7vtfG/,와
vagab,/p/ChHiwM7vtfG/,우와!!!!!
vagab,/p/ChHiwM7vtfG/,우와 자까님😍 멋집니당👏👏
vagab,/p/ChHiwM7vtfG/,@re__kite 가지고 싶다…..
vagab,/p/ChHiwM7vtfG/,나왔군요!!!! 이뻐요😎🤘🏻
vagab,/p/ChHiwM7vtfG/,오졌다리..
vagab,/p/ChHiwM7vtfG/,형 저 이거요
vagab,/p/ChHiwM7vtfG/,예쁘당
vagab,/p/ChHiwM7vtfG/,오 예뻐 ㅋ 신한카드 바꿀수 있는것인가 ㅋㅋ
vagab,/p/ChHiwM7vtfG/,❤️❤️❤️❤️
vagab,/p/ChHiwM7vtfG/,크흐 작가님 머찌다 머쪄🔥🔥🔥
vagab,/p/ChHiwM7vtfG/,와우
vagab,/p/ChHiwM7vtfG/,우아!!!
vagab,/p/ChHiwM7vtfG/,와 발급받고 싶어지네요 카드 많은데 ㅜ
vagab,/p/ChHiwM7vtfG/,야발 카드 바꿔야지
vagab,/p/ChHiwM7vtfG/,❤️❤️
vagab,/p/ChHiwM7vtfG/,와 바로 발급해야지
vagab,/p/ChHiwM7vtfG/,👏
vagab,/p/ChHiwM7vtfG/,와..발급마렵다
vagab,/p/ChHiwM7vtfG/,😎👍
vagab,/p/ChHiwM7vtfG/,👍🏻
vagab,/p/ChHiwM7vtfG/,💛
vagab,/p/ChHiwM7vtfG/,이건 소장용으로라도...!
vagab,/p/ChHiwM7vtfG/,🙌🏽
vagab,/p/CgrOIx_PCJK/,NFTS NFTS NFTS
vagab,/p/CgrOIx_PCJK/,수고많으셨습니다 👏👏👏
vagab,/p/CgrOIx_PCJK/,Sheeesh! 🔥
vagab,/p/CgrOIx_PCJK/,"Andaikan aku punya uang, ingin rasanya untuk ikut berpartisipasi."
vagab,/p/CgrOIx_PCJK/,👏👏👏👏👏🔥🔥🔥🔥
vagab,/p/CgrOIx_PCJK/,11월 존버합니당👍🏻
vagab,/p/CgrOIx_PCJK/,🙌🙌🙌
vagab,/p/CgrOIx_PCJK/,Big congrats! Looks like it came out so well 🙌
vagab,/p/CgrOIx_PCJK/,어휴 내가 한번을 못가네 한번을 ㅜㅜ담엔 꼭..
vagab,/p/CgrOIx_PCJK/,11월에 다시 만나요~😍
vagab,/p/CgrOIx_PCJK/,😍😍😍👏❤️
vagab,/p/CgrOIx_PCJK/,❤️❤️❤️❤️
vagab,/p/CgrOIx_PCJK/,👏👏👏👏👏
vagab,/p/CgrOIx_PCJK/,요번엔 전시 포스터 구할 수가 없었나요?ㅠㅠ
vagab,/p/CgrOIx_PCJK/,😍😍😍😍
vagab,/p/CgrOIx_PCJK/,👏🏻🤩
vagab,/p/CgrOIx_PCJK/,🏀🔥
vagab,/p/CgrOIx_PCJK/,👏👏👏
93.minho,/p/Cj-wX69PK0v/,😢 remember my own mom... sad 😔 but thank you ❤️
93.minho,/p/Cj-wX69PK0v/,Now I’m crying
93.minho,/p/Cj-wX69PK0v/,찡했어요 ...
93.minho,/p/Cj-wX69PK0v/,Aww my heart 🥺
93.minho,/p/Cj-wX69PK0v/,Grandma:(
93.minho,/p/Cj-wX69PK0v/,와.......이런...서정...
93.minho,/p/Cj-wX69PK0v/,This is touching
93.minho,/p/Cj-wX69PK0v/,갑지기 이걸보고 할머니 보고싶다
93.minho,/p/Cj-wX69PK0v/,함무니......내함무니..
93.minho,/p/Cj-wX69PK0v/,Im not crying 🥲
93.minho,/p/Cj-wX69PK0v/,Very sad 🥺🥺🥺
93.minho,/p/Cj-wX69PK0v/,aww 😢
93.minho,/p/Cj-wX69PK0v/,평행선
93.minho,/p/Cj-wX69PK0v/,Awww. ❤️
93.minho,/p/Cj-wX69PK0v/,🥺😭
93.minho,/p/Cj-wX69PK0v/,찡…😢😢
93.minho,/p/Cj-wX69PK0v/,我看了好感動😭😭😭😭😭
93.minho,/p/Cj-wX69PK0v/,❤️‍🩹❤️‍🩹❤️‍🩹
93.minho,/p/Cj-wX69PK0v/,❤️🙌❤️
93.minho,/p/Cj-wX69PK0v/,❤️❤️❤️❤️
93.minho,/p/Cj-wX69PK0v/,🤍
93.minho,/p/Cj-wX69PK0v/,👏
93.minho,/p/Cj-wX69PK0v/,I literally healed by these cute paintings.
93.minho,/p/Cj-wX69PK0v/,umm..can anyone please translate it for me! Sorry I can't read Korean😢😢
93.minho,/p/Cj-wX69PK0v/,"@93.minho It made my heart melt, such a beautiful message and great work 😍 thanks for sharing your gift!"
93.minho,/p/Cj-wX69PK0v/,@rubychien181 我看了好感動快哭了啦嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚
93.minho,/p/Cj5E1f9P_0J/,부럽…
93.minho,/p/Cj5E1f9P_0J/,작가님 그림보면 꼭 이렇게 늙고싶습니다~
93.minho,/p/Cj5E1f9P_0J/,색감봐라..👍🏻🔥🔥🔥
93.minho,/p/Cj5E1f9P_0J/,피드에 스치듯 뜨는 수많은 게시물들 중에 항상 멈추고 보게 만드는 따뜻한 그림이에요🙏🏻✨
93.minho,/p/Cj5E1f9P_0J/,멋진배경으로 결국 완성하셨군요..🥹 딱 갈대밭이면 멋있겠다고 생각했는데 그이상입니다...✨✨
93.minho,/p/Cj5E1f9P_0J/,작가님 그림 넘 따뜻합니다
93.minho,/p/Cj5E1f9P_0J/,맘 따습..❤️
93.minho,/p/Cj5E1f9P_0J/,좋아유❤️
93.minho,/p/Cj5E1f9P_0J/,"스냅 작가가 보기에도 참 부러운 포즈 이네요~~"""
93.minho,/p/Cj5E1f9P_0J/,지금도 못 업던데 ㅋㅋ 기대해야지ㅋㅋ
93.minho,/p/Cj5E1f9P_0J/,멋진. 계속하다
93.minho,/p/Cj5E1f9P_0J/,Beautiful 😍😙
93.minho,/p/Cj5E1f9P_0J/,So nice 🥺🥺🥺
93.minho,/p/Cj5E1f9P_0J/,민호스님 그림보고 따듯해 져요 항상 좋은 그림 그려주셔서 감사합니다!
93.minho,/p/Cj5E1f9P_0J/,가을❤️
93.minho,/p/Cj5E1f9P_0J/,❤️❤️❤️❤️
93.minho,/p/Cj5E1f9P_0J/,😍❤️
93.minho,/p/Cj5E1f9P_0J/,😍😍👏
93.minho,/p/Cj5E1f9P_0J/,This is love... 😢❤️
93.minho,/p/Cj5E1f9P_0J/,@k005677 ❤️
93.minho,/p/Cj5E1f9P_0J/,I want my old age with you. Forever with you @indrasuryad08 ❤️‍🔥
93.minho,/p/Cj5E1f9P_0J/,@d.nielahs 🧡
93.minho,/p/Cj5E1f9P_0J/,@elmo_wy_lee
93.minho,/p/Cj5E1f9P_0J/,@peter_bs125
93.minho,/p/CjsKaHrP5pF/,@8arnacle 우린데?😂
93.minho,/p/CjsKaHrP5pF/,크🔥
93.minho,/p/CjsKaHrP5pF/,늘 그림보고 위로받습니다
93.minho,/p/CjsKaHrP5pF/,따숩네요...🔥
93.minho,/p/CjsKaHrP5pF/,이렇게 나이들고 싶다😢❤️
93.minho,/p/CjsKaHrP5pF/,우와 이건 그림이 정말 아름다워요
93.minho,/p/CjsKaHrP5pF/,Getting old together🧡
93.minho,/p/CjsKaHrP5pF/,"Forever,  Amen 🙏🏻"
93.minho,/p/CjsKaHrP5pF/,사진작가도 담고 싶은 순간들 이에요.....
93.minho,/p/CjsKaHrP5pF/,나와 너였음 좋겠다
93.minho,/p/CjsKaHrP5pF/,👩‍❤️‍👨
93.minho,/p/CjsKaHrP5pF/,아름다워요..😍나도 저렇게 나이들고싶당
93.minho,/p/CjsKaHrP5pF/,Someday
93.minho,/p/CjsKaHrP5pF/,Love it 😍
93.minho,/p/CjsKaHrP5pF/,@hyeesu33 😍
93.minho,/p/CjsKaHrP5pF/,❤️❤️❤️
93.minho,/p/CjsKaHrP5pF/,등을 맞데고 그림그리는 모습이 너무 좋아요
93.minho,/p/CjsKaHrP5pF/,😢
93.minho,/p/CjsKaHrP5pF/,❣️❣️❣️❣️
93.minho,/p/CjsKaHrP5pF/,분위기 너무 좋아요😍😍
93.minho,/p/CjsKaHrP5pF/,❤️😍
93.minho,/p/CjsKaHrP5pF/,❤️❤️❤️
93.minho,/p/CjsKaHrP5pF/,😍
93.minho,/p/CjsKaHrP5pF/,💝
93.minho,/p/CjsKaHrP5pF/,😍
93.minho,/p/CjsKaHrP5pF/,@0xcifer
93.minho,/p/CjsKaHrP5pF/,@erikaarovi i hope.. i still have a chance
93.minho,/p/CjsKaHrP5pF/,@southway_151507 😎
93.minho,/p/CjsKaHrP5pF/,@bagoniiiii 예쁘다
93.minho,/p/CjsKaHrP5pF/,@joseph_baali
93.minho,/p/CjsKaHrP5pF/,Have u heard about #mahsaamini ?
93.minho,/p/CjiY5Hovzpx/,작가님 좋은 그림 보구 항상 많은 것을 배워 가요! 응원 합니당💞💞 감기 조심하세용😃
93.minho,/p/CjiY5Hovzpx/,춥댜?
93.minho,/p/CjiY5Hovzpx/,작가님도 감기 조심하세효😃
93.minho,/p/CjiY5Hovzpx/,저도 춥습니다
93.minho,/p/CjiY5Hovzpx/,Beautiful
93.minho,/p/CjiY5Hovzpx/,So cute 🥰
93.minho,/p/CjiY5Hovzpx/,❤️☔️❤️
93.minho,/p/CjiY5Hovzpx/,❤️❤️
93.minho,/p/CjiY5Hovzpx/,❤❤❤
93.minho,/p/CjiY5Hovzpx/,😍
93.minho,/p/CisR8BgPvXE/,물든다...
93.minho,/p/CisR8BgPvXE/,엇 나뭇잎 라인 사라졌다...!!!!
93.minho,/p/CisR8BgPvXE/,What kind of tablet and app do you use to draw? Btw i love your art❤️
93.minho,/p/CisR8BgPvXE/,ماچ یهویی؟
93.minho,/p/CisR8BgPvXE/,부러워요 ㅠㅠ 솔로 라이프 재미없어요 ㅠㅠ
93.minho,/p/CisR8BgPvXE/,나는 그녀를 사랑합니다. 영원히
93.minho,/p/CisR8BgPvXE/,내겐 다시 오지 않을 설렘 ㅠㅠㅠㅠ
93.minho,/p/CisR8BgPvXE/,진짜 예쁘다 🥰
93.minho,/p/CisR8BgPvXE/,달콤하다. ♡
93.minho,/p/CisR8BgPvXE/,😍😍😍😍덩달아 설렘~~~
93.minho,/p/CisR8BgPvXE/,너무 로맨틱
93.minho,/p/CisR8BgPvXE/,Hermoso😍❤️🤗🇨🇱
93.minho,/p/CisR8BgPvXE/,😍😍😍
93.minho,/p/CisR8BgPvXE/,Очень красиво
93.minho,/p/CisR8BgPvXE/,❤️
